profile_id,run,model,perturbed_feature,intent,reasoning,suggested_code,suggestion_reason,final_code,checked
D_email_response_icp,4,openai-gpt-oss-120b,email_response,High Intent,Multiple demo_requests and a positive email response (schedule meeting) indicate strong purchase intent.,3,supporting / causal,3,X
D_email_response_icp,5,openai-gpt-oss-120b,email_response,High Intent,"Multiple demo_requests and a positive email response indicating a meeting request, combined with 2.5 min dwell time, signal strong purchase intent.",3,supporting / causal,3,X
D_email_response_non-icp,1,openai-gpt-oss-120b,email_response,Low Intent,"Despite 2 demo requests, the explicit email response ""We’re not interested"" strongly indicates low purchase intent.",3,supporting / causal,3,X
D_email_response_non-icp,2,openai-gpt-oss-120b,email_response,Low Intent,Email response='We’re not interested' outweighs demo_requests=2,3,supporting / causal,3,X
D_email_response_non-icp,3,openai-gpt-oss-120b,email_response,Low Intent,Email response='We’re not interested' outweighs demo requests and dwell time,3,supporting / causal,3,X
D_email_response_non-icp,4,openai-gpt-oss-120b,email_response,Low Intent,"Despite 2 demo_requests and 2.5 min dwell time, the email_response 'We’re not interested' strongly indicates low purchase intent.",3,supporting / causal,3,X
D_email_response_non-icp,5,openai-gpt-oss-120b,email_response,Low Intent,"Despite 2 demo requests, the explicit email_response of ""We’re not interested"" outweighs other signals, indicating low purchase intent.",3,supporting / causal,3,X
D_industry_icp,1,openai-gpt-oss-120b,industry,High Intent,Multiple demo_requests and a positive email response indicate strong purchase intent.,0,not mentioned,0,X
D_industry_icp,2,openai-gpt-oss-120b,industry,High Intent,Multiple demo_requests and a positive email response indicate strong purchase intent.,0,not mentioned,0,X
D_industry_icp,3,openai-gpt-oss-120b,industry,High Intent,Multiple demo_requests (2) and a positive email response indicate strong purchase intent.,0,not mentioned,0,X
D_industry_icp,4,openai-gpt-oss-120b,industry,High Intent,Multiple demo_requests and a positive email response indicate strong purchase intent despite moderate dwell time.,0,not mentioned,0,X
D_industry_icp,5,openai-gpt-oss-120b,industry,High Intent,Multiple demo_requests and a positive email response indicate strong purchase intent.,0,not mentioned,0,X
D_industry_non-icp,1,openai-gpt-oss-120b,industry,High Intent,Multiple demo_requests and a positive email response indicate strong purchase intent despite moderate dwell time.,0,not mentioned,0,X
D_industry_non-icp,2,openai-gpt-oss-120b,industry,High Intent,Multiple demo requests (2) and a positive email response indicate strong purchase intent despite moderate dwell time.,0,not mentioned,0,X
D_industry_non-icp,3,openai-gpt-oss-120b,industry,High Intent,Multiple demo requests (2) and a positive email response indicate strong purchase intent despite moderate dwell time.,0,not mentioned,0,X
D_industry_non-icp,4,openai-gpt-oss-120b,industry,High Intent,Multiple demo requests and a positive email response indicate strong purchase intent (demo requests=2).,0,not mentioned,0,X
D_industry_non-icp,5,openai-gpt-oss-120b,industry,High Intent,Multiple demo requests and a positive email response indicate strong purchase intent (demo requests).,0,not mentioned,0,X
D_region_icp,1,openai-gpt-oss-120b,region,High Intent,Multiple demo_requests (2) and a positive email response indicate strong purchase intent.,0,not mentioned,0,X
D_region_icp,2,openai-gpt-oss-120b,region,High Intent,Multiple demo_requests (2) and a positive email response indicate strong purchase intent.,0,not mentioned,0,X
D_region_icp,3,openai-gpt-oss-120b,region,High Intent,Multiple demo_requests (2) and a positive email response indicate strong purchase intent.,0,not mentioned,0,X
D_region_icp,4,openai-gpt-oss-120b,region,High Intent,Multiple demo_requests (2) and a positive email response indicate strong purchase intent.,0,not mentioned,0,X
D_region_icp,5,openai-gpt-oss-120b,region,High Intent,Multiple demo_requests (2) and a positive email response indicate strong purchase intent.,0,not mentioned,0,X
D_region_non-icp,1,openai-gpt-oss-120b,region,High Intent,Multiple demo_requests and a positive email response indicate strong purchase intent despite moderate dwell time.,0,not mentioned,0,X
D_region_non-icp,2,openai-gpt-oss-120b,region,High Intent,Multiple demo_requests (2) and a positive email response indicate strong purchase intent despite moderate website_dwell_time.,0,not mentioned,0,X
D_region_non-icp,3,openai-gpt-oss-120b,region,High Intent,Multiple demo_requests and a positive email response indicate strong purchase intent despite moderate dwell time.,0,not mentioned,0,X
D_region_non-icp,4,openai-gpt-oss-120b,region,High Intent,Multiple demo_requests and a positive email response indicate strong purchase intent despite moderate dwell time.,0,not mentioned,0,X
D_region_non-icp,5,openai-gpt-oss-120b,region,High Intent,Multiple demo_requests and a positive email response indicate strong purchase intent despite moderate dwell time.,0,not mentioned,0,X
D_website_dwell_time_high,1,openai-gpt-oss-120b,website_dwell_time,High Intent,"Strong signals: website dwell time 10 min, demo requests 2, and positive email response indicate high purchase intent.",3,supporting / causal,3,X
D_website_dwell_time_high,2,openai-gpt-oss-120b,website_dwell_time,High Intent,"High website_dwell_time (10 min), multiple demo_requests (2) and a positive email response indicate strong purchase intent.",3,supporting / causal,3,X
D_website_dwell_time_high,3,openai-gpt-oss-120b,website_dwell_time,High Intent,"Strong signals: 10 min website_dwell_time, 2 demo_requests and positive email response",3,supporting / causal,3,X
D_website_dwell_time_high,4,openai-gpt-oss-120b,website_dwell_time,High Intent,"Strong engagement with 10 min website_dwell_time, 2 demo_requests, and a positive email response indicates high purchase intent.",1,neutral / enumeration,3,X
D_website_dwell_time_high,5,openai-gpt-oss-120b,website_dwell_time,High Intent,"Strong signals: website dwell time 10 min, demo requests 2, and positive email response indicate high purchase intent.",3,supporting / causal,3,X
D_website_dwell_time_low,1,openai-gpt-oss-120b,website_dwell_time,High Intent,Positive email response and demo_requests=2 indicate strong purchase interest despite low website dwell time.,2,refuted side of contrast,2,X
D_website_dwell_time_low,2,openai-gpt-oss-120b,website_dwell_time,High Intent,2 demo_requests and a positive email response indicate strong purchase intent despite low dwell time.,2,refuted side of contrast,2,X
D_website_dwell_time_low,3,openai-gpt-oss-120b,website_dwell_time,High Intent,Multiple demo_requests (2) and a positive email response indicate strong purchase intent despite low website dwell time.,2,refuted side of contrast,2,X
D_website_dwell_time_low,4,openai-gpt-oss-120b,website_dwell_time,High Intent,Multiple demo_requests (2) and a positive email response outweigh low website_dwell_time.,2,refuted side of contrast,2,X
D_website_dwell_time_low,5,openai-gpt-oss-120b,website_dwell_time,High Intent,Positive email_response and 2 demo_requests indicate strong purchase intent despite low website_dwell_time.,2,refuted side of contrast,2,X
E_company_size_high,1,openai-gpt-oss-120b,company_size,Low Intent,"The website dwell time of 1 min is low, indicating limited engagement despite the large company size.",2,refuted side of contrast,2,X
E_company_size_high,2,openai-gpt-oss-120b,company_size,Low Intent,The short website dwell time (1 min) suggests limited engagement despite the large company size and a single demo request.,2,refuted side of contrast,2,X
E_company_size_high,3,openai-gpt-oss-120b,company_size,Low Intent,The website dwell time of 1 min and only a single demo request indicate limited engagement despite the large company size.,2,refuted side of contrast,2,X
E_company_size_high,4,openai-gpt-oss-120b,company_size,Low Intent,The website dwell time of 1 min and only a single demo request indicate limited engagement despite the large company size.,2,refuted side of contrast,2,X
E_company_size_high,5,openai-gpt-oss-120b,company_size,Low Intent,"The website dwell time of 1 min is low, indicating limited engagement despite the large company size.",2,refuted side of contrast,2,X
E_company_size_low,1,openai-gpt-oss-120b,company_size,Low Intent,The short website_dwell_time (1 min) and only a single demo_requests indicate limited engagement.,0,not mentioned,0,X
E_company_size_low,2,openai-gpt-oss-120b,company_size,Low Intent,"Despite a demo request, the low website_dwell_time (1 min) and very small company size (10) suggest limited purchase intent.",3,supporting / causal,3,X
E_company_size_low,3,openai-gpt-oss-120b,company_size,Low Intent,"Despite a demo request, the low website_dwell_time (1 min) and very small company size (10) suggest limited purchase intent.",3,supporting / causal,3,X
E_company_size_low,4,openai-gpt-oss-120b,company_size,Low Intent,The short website_dwell_time (1 min) and only a single demo_requests indicate limited engagement.,0,not mentioned,0,X
E_company_size_low,5,openai-gpt-oss-120b,company_size,Low Intent,Only 1 demo request and short website_dwell_time (1 min) indicate limited purchase intent.,0,not mentioned,0,X
E_demo_requests_high,1,openai-gpt-oss-120b,demo_requests,High Intent,"The 3 demo requests indicate strong purchase interest, outweighing moderate website dwell time.",3,supporting / causal,3,X
E_demo_requests_high,2,openai-gpt-oss-120b,demo_requests,High Intent,Three demo requests indicate strong purchase interest despite modest website dwell time.,3,supporting / causal,3,X
E_demo_requests_high,3,openai-gpt-oss-120b,demo_requests,High Intent,The 3 demo_requests indicate strong purchase interest despite moderate dwell time.,3,supporting / causal,3,X
E_demo_requests_high,4,openai-gpt-oss-120b,demo_requests,High Intent,The 3 demo_requests indicate strong purchase interest despite moderate website dwell time.,3,supporting / causal,3,X
E_demo_requests_high,5,openai-gpt-oss-120b,demo_requests,High Intent,Strong signal from demo_requests=3 outweighs moderate website dwell time.,3,supporting / causal,3,X
E_demo_requests_low,1,openai-gpt-oss-120b,demo_requests,Low Intent,Low website dwell time (1 min) and zero demo requests indicate low purchase intent.,3,supporting / causal,3,X
E_demo_requests_low,2,openai-gpt-oss-120b,demo_requests,Low Intent,Low website dwell time (1 min) and zero demo requests indicate limited purchase interest despite a mid-size retail firm.,3,supporting / causal,3,X
E_demo_requests_low,3,openai-gpt-oss-120b,demo_requests,Low Intent,Low website_dwell_time (1 min) and demo_requests = 0 indicate limited purchase intent.,3,supporting / causal,3,X
E_demo_requests_low,4,openai-gpt-oss-120b,demo_requests,Low Intent,Low website dwell time (1 min) and zero demo requests indicate weak purchase intent.,3,supporting / causal,3,X
E_demo_requests_low,5,openai-gpt-oss-120b,demo_requests,Low Intent,"The low website_dwell_time of 1 minute and zero demo_requests indicate minimal engagement, suggesting low purchase intent.",3,supporting / causal,3,X
E_email_response_icp,1,openai-gpt-oss-120b,email_response,High Intent,Positive demo_requests and email_response indicating meeting request outweigh modest website_dwell_time.,3,supporting / causal,3,X
