profile_id,run,model,intent,reasoning
D_email_response_icp,5,openai-gpt-oss-120b,High Intent,"Multiple demo_requests and a positive email response indicating a meeting request, combined with 2.5 min dwell time, signal strong purchase intent."
D_email_response_non-icp,1,openai-gpt-oss-120b,Low Intent,"Despite 2 demo requests, the explicit email response ""We’re not interested"" strongly indicates low purchase intent."
D_email_response_non-icp,2,openai-gpt-oss-120b,Low Intent,Email response='We’re not interested' outweighs demo_requests=2
D_email_response_non-icp,3,openai-gpt-oss-120b,Low Intent,Email response='We’re not interested' outweighs demo requests and dwell time
D_email_response_non-icp,4,openai-gpt-oss-120b,Low Intent,"Despite 2 demo_requests and 2.5 min dwell time, the email_response 'We’re not interested' strongly indicates low purchase intent."
D_email_response_non-icp,5,openai-gpt-oss-120b,Low Intent,"Despite 2 demo requests, the explicit email_response of ""We’re not interested"" outweighs other signals, indicating low purchase intent."
D_industry_icp,1,openai-gpt-oss-120b,High Intent,Multiple demo_requests and a positive email response indicate strong purchase intent.
D_industry_icp,2,openai-gpt-oss-120b,High Intent,Multiple demo_requests and a positive email response indicate strong purchase intent.
D_industry_icp,3,openai-gpt-oss-120b,High Intent,Multiple demo_requests (2) and a positive email response indicate strong purchase intent.
D_industry_icp,4,openai-gpt-oss-120b,High Intent,Multiple demo_requests and a positive email response indicate strong purchase intent despite moderate dwell time.
D_industry_icp,5,openai-gpt-oss-120b,High Intent,Multiple demo_requests and a positive email response indicate strong purchase intent.
D_industry_non-icp,1,openai-gpt-oss-120b,High Intent,Multiple demo_requests and a positive email response indicate strong purchase intent despite moderate dwell time.
D_industry_non-icp,2,openai-gpt-oss-120b,High Intent,Multiple demo requests (2) and a positive email response indicate strong purchase intent despite moderate dwell time.
D_industry_non-icp,3,openai-gpt-oss-120b,High Intent,Multiple demo requests (2) and a positive email response indicate strong purchase intent despite moderate dwell time.
D_industry_non-icp,4,openai-gpt-oss-120b,High Intent,Multiple demo requests and a positive email response indicate strong purchase intent (demo requests=2).
D_industry_non-icp,5,openai-gpt-oss-120b,High Intent,Multiple demo requests and a positive email response indicate strong purchase intent (demo requests).
D_region_icp,1,openai-gpt-oss-120b,High Intent,Multiple demo_requests (2) and a positive email response indicate strong purchase intent.
D_region_icp,2,openai-gpt-oss-120b,High Intent,Multiple demo_requests (2) and a positive email response indicate strong purchase intent.
D_region_icp,3,openai-gpt-oss-120b,High Intent,Multiple demo_requests (2) and a positive email response indicate strong purchase intent.
D_region_icp,4,openai-gpt-oss-120b,High Intent,Multiple demo_requests (2) and a positive email response indicate strong purchase intent.
D_region_icp,5,openai-gpt-oss-120b,High Intent,Multiple demo_requests (2) and a positive email response indicate strong purchase intent.
D_region_non-icp,1,openai-gpt-oss-120b,High Intent,Multiple demo_requests and a positive email response indicate strong purchase intent despite moderate dwell time.
D_region_non-icp,2,openai-gpt-oss-120b,High Intent,Multiple demo_requests (2) and a positive email response indicate strong purchase intent despite moderate website_dwell_time.
D_region_non-icp,3,openai-gpt-oss-120b,High Intent,Multiple demo_requests and a positive email response indicate strong purchase intent despite moderate dwell time.
D_region_non-icp,4,openai-gpt-oss-120b,High Intent,Multiple demo_requests and a positive email response indicate strong purchase intent despite moderate dwell time.
D_region_non-icp,5,openai-gpt-oss-120b,High Intent,Multiple demo_requests and a positive email response indicate strong purchase intent despite moderate dwell time.
D_website_dwell_time_high,1,openai-gpt-oss-120b,High Intent,"Strong signals: website dwell time 10 min, demo requests 2, and positive email response indicate high purchase intent."
D_website_dwell_time_high,2,openai-gpt-oss-120b,High Intent,"High website_dwell_time (10 min), multiple demo_requests (2) and a positive email response indicate strong purchase intent."
D_website_dwell_time_high,3,openai-gpt-oss-120b,High Intent,"Strong signals: 10 min website_dwell_time, 2 demo_requests and positive email response"
D_website_dwell_time_high,4,openai-gpt-oss-120b,High Intent,"Strong engagement with 10 min website_dwell_time, 2 demo_requests, and a positive email response indicates high purchase intent."
D_website_dwell_time_high,5,openai-gpt-oss-120b,High Intent,"Strong signals: website dwell time 10 min, demo requests 2, and positive email response indicate high purchase intent."
D_website_dwell_time_low,1,openai-gpt-oss-120b,High Intent,Positive email response and demo_requests=2 indicate strong purchase interest despite low website dwell time.
D_website_dwell_time_low,2,openai-gpt-oss-120b,High Intent,2 demo_requests and a positive email response indicate strong purchase intent despite low dwell time.
D_website_dwell_time_low,3,openai-gpt-oss-120b,High Intent,Multiple demo_requests (2) and a positive email response indicate strong purchase intent despite low website dwell time.
D_website_dwell_time_low,4,openai-gpt-oss-120b,High Intent,Multiple demo_requests (2) and a positive email response outweigh low website_dwell_time.
D_website_dwell_time_low,5,openai-gpt-oss-120b,High Intent,Positive email_response and 2 demo_requests indicate strong purchase intent despite low website_dwell_time.
E_BASE,1,openai-gpt-oss-120b,High Intent,The presence of a demo request (demo_requests = 1) is a strong purchase intent signal despite modest website dwell time.
E_BASE,2,openai-gpt-oss-120b,Low Intent,"Despite a demo request, the short website_dwell_time of 1 minute indicates limited engagement, leading to a low intent classification."
E_BASE,3,openai-gpt-oss-120b,High Intent,"The presence of a demo request (demo_requests=1) outweighs the modest website dwell time (website_dwell_time=1 min), indicating strong purchase intent."
E_BASE,4,openai-gpt-oss-120b,Low Intent,Demo requests=1 but website dwell time=1 min suggests limited engagement
E_BASE,5,openai-gpt-oss-120b,Low Intent,"Despite 1 demo request, the low website_dwell_time of 1 minute suggests limited engagement, leading to a low intent classification."
E_company_size_high,1,openai-gpt-oss-120b,Low Intent,"The website dwell time of 1 min is low, indicating limited engagement despite the large company size."
E_company_size_high,2,openai-gpt-oss-120b,Low Intent,The short website dwell time (1 min) suggests limited engagement despite the large company size and a single demo request.
E_company_size_high,3,openai-gpt-oss-120b,Low Intent,The website dwell time of 1 min and only a single demo request indicate limited engagement despite the large company size.
E_company_size_high,4,openai-gpt-oss-120b,Low Intent,The website dwell time of 1 min and only a single demo request indicate limited engagement despite the large company size.
E_company_size_high,5,openai-gpt-oss-120b,Low Intent,"The website dwell time of 1 min is low, indicating limited engagement despite the large company size."
E_company_size_low,1,openai-gpt-oss-120b,Low Intent,The short website_dwell_time (1 min) and only a single demo_requests indicate limited engagement.
E_company_size_low,2,openai-gpt-oss-120b,Low Intent,"Despite a demo request, the low website_dwell_time (1 min) and very small company size (10) suggest limited purchase intent."
E_company_size_low,3,openai-gpt-oss-120b,Low Intent,"Despite a demo request, the low website_dwell_time (1 min) and very small company size (10) suggest limited purchase intent."
E_company_size_low,4,openai-gpt-oss-120b,Low Intent,The short website_dwell_time (1 min) and only a single demo_requests indicate limited engagement.
E_company_size_low,5,openai-gpt-oss-120b,Low Intent,Only 1 demo request and short website_dwell_time (1 min) indicate limited purchase intent.
E_demo_requests_high,1,openai-gpt-oss-120b,High Intent,"The 3 demo requests indicate strong purchase interest, outweighing moderate website dwell time."
E_demo_requests_high,2,openai-gpt-oss-120b,High Intent,Three demo requests indicate strong purchase interest despite modest website dwell time.
E_demo_requests_high,3,openai-gpt-oss-120b,High Intent,The 3 demo_requests indicate strong purchase interest despite moderate dwell time.
E_demo_requests_high,4,openai-gpt-oss-120b,High Intent,The 3 demo_requests indicate strong purchase interest despite moderate website dwell time.
E_demo_requests_high,5,openai-gpt-oss-120b,High Intent,Strong signal from demo_requests=3 outweighs moderate website dwell time.
E_demo_requests_low,1,openai-gpt-oss-120b,Low Intent,Low website dwell time (1 min) and zero demo requests indicate low purchase intent.
E_demo_requests_low,2,openai-gpt-oss-120b,Low Intent,Low website dwell time (1 min) and zero demo requests indicate limited purchase interest despite a mid-size retail firm.
E_demo_requests_low,3,openai-gpt-oss-120b,Low Intent,Low website_dwell_time (1 min) and demo_requests = 0 indicate limited purchase intent.
E_demo_requests_low,4,openai-gpt-oss-120b,Low Intent,Low website dwell time (1 min) and zero demo requests indicate weak purchase intent.
E_demo_requests_low,5,openai-gpt-oss-120b,Low Intent,"The low website_dwell_time of 1 minute and zero demo_requests indicate minimal engagement, suggesting low purchase intent."
E_email_response_icp,1,openai-gpt-oss-120b,High Intent,Positive demo_requests and email_response indicating meeting request outweigh modest website_dwell_time.
E_email_response_icp,2,openai-gpt-oss-120b,High Intent,The positive demo_requests and the proactive email_response indicating a meeting request signal strong purchase intent.
E_email_response_icp,3,openai-gpt-oss-120b,High Intent,Positive demo_requests and email response indicating meeting request outweigh modest website dwell time.
E_email_response_icp,4,openai-gpt-oss-120b,High Intent,Positive email response and demo_requests indicate strong purchase interest despite moderate website_dwell_time.
